suc_cod,documento,fecha,hora,estado,hora_franja
311,1043,2023-12-15,13:45,Trabaja,55
311,1044,2023-12-15,13:45,Almuerza,55
311,1045,2023-12-15,13:45,Trabaja,55
311,1039,2023-12-15,13:45,Nada,55
311,1040,2023-12-15,13:45,Nada,55
311,1041,2023-12-15,13:45,Trabaja,55
311,1042,2023-12-15,13:45,Trabaja,55
311,1043,2023-12-15,14:00,Pausa Activa,56
311,1044,2023-12-15,14:00,Trabaja,56
311,1045,2023-12-15,14:00,Trabaja,56
311,1039,2023-12-15,14:00,Nada,56
311,1040,2023-12-15,14:00,Nada,56
311,1041,2023-12-15,14:00,Trabaja,56
311,1042,2023-12-15,14:00,Nada,56
311,1043,2023-12-15,14:15,Trabaja,57
311,1044,2023-12-15,14:15,Trabaja,57
311,1045,2023-12-15,14:15,Trabaja,57
311,1039,2023-12-15,14:15,Nada,57
311,1040,2023-12-15,14:15,Nada,57
311,1041,2023-12-15,14:15,Trabaja,57
311,1042,2023-12-15,14:15,Nada,57
311,1043,2023-12-15,14:30,Trabaja,58
311,1044,2023-12-15,14:30,Trabaja,58
311,1045,2023-12-15,14:30,Trabaja,58
311,1039,2023-12-15,14:30,Nada,58
311,1040,2023-12-15,14:30,Nada,58
311,1041,2023-12-15,14:30,Trabaja,58
311,1042,2023-12-15,14:30,Nada,58
311,1043,2023-12-15,14:45,Trabaja,59
311,1044,2023-12-15,14:45,Trabaja,59
311,1045,2023-12-15,14:45,Trabaja,59
311,1039,2023-12-15,14:45,Nada,59
311,1040,2023-12-15,14:45,Nada,59
311,1041,2023-12-15,14:45,Trabaja,59
311,1042,2023-12-15,14:45,Nada,59
311,1043,2023-12-15,15:00,Trabaja,60
311,1044,2023-12-15,15:00,Trabaja,60
311,1045,2023-12-15,15:00,Trabaja,60
311,1039,2023-12-15,15:00,Nada,60
311,1040,2023-12-15,15:00,Nada,60
311,1041,2023-12-15,15:00,Trabaja,60
311,1042,2023-12-15,15:00,Nada,60
311,1043,2023-12-15,15:15,Trabaja,61
311,1044,2023-12-15,15:15,Trabaja,61
311,1045,2023-12-15,15:15,Pausa Activa,61
311,1039,2023-12-15,15:15,Nada,61
311,1040,2023-12-15,15:15,Nada,61
311,1041,2023-12-15,15:15,Trabaja,61
311,1042,2023-12-15,15:15,Nada,61
311,1043,2023-12-15,15:30,Trabaja,62
311,1044,2023-12-15,15:30,Trabaja,62
311,1045,2023-12-15,15:30,Trabaja,62
311,1039,2023-12-15,15:30,Nada,62
311,1040,2023-12-15,15:30,Nada,62
311,1041,2023-12-15,15:30,Trabaja,62
311,1042,2023-12-15,15:30,Nada,62
311,1043,2023-12-15,15:45,Trabaja,63
311,1044,2023-12-15,15:45,Trabaja,63
311,1045,2023-12-15,15:45,Trabaja,63
311,1039,2023-12-15,15:45,Nada,63
311,1040,2023-12-15,15:45,Nada,63
311,1041,2023-12-15,15:45,Nada,63
311,1042,2023-12-15,15:45,Nada,63
311,1043,2023-12-15,16:00,Nada,64
311,1044,2023-12-15,16:00,Nada,64
311,1045,2023-12-15,16:00,Trabaja,64
311,1039,2023-12-15,16:00,Nada,64
311,1040,2023-12-15,16:00,Nada,64
311,1041,2023-12-15,16:00,Nada,64
311,1042,2023-12-15,16:00,Nada,64
311,1043,2023-12-15,16:15,Nada,65
311,1044,2023-12-15,16:15,Nada,65
311,1045,2023-12-15,16:15,Trabaja,65
311,1039,2023-12-15,16:15,Nada,65
311,1040,2023-12-15,16:15,Nada,65
311,1041,2023-12-15,16:15,Nada,65
311,1042,2023-12-15,16:15,Nada,65
311,1043,2023-12-15,16:30,Nada,66
311,1044,2023-12-15,16:30,Nada,66
311,1045,2023-12-15,16:30,Nada,66
311,1039,2023-12-15,16:30,Nada,66
311,1040,2023-12-15,16:30,Nada,66
311,1041,2023-12-15,16:30,Nada,66
311,1042,2023-12-15,16:30,Nada,66
311,1043,2023-12-15,16:45,Nada,67
311,1044,2023-12-15,16:45,Nada,67
311,1045,2023-12-15,16:45,Nada,67
311,1039,2023-12-15,16:45,Nada,67
311,1040,2023-12-15,16:45,Nada,67
311,1041,2023-12-15,16:45,Nada,67
311,1042,2023-12-15,16:45,Nada,67
311,1043,2023-12-15,17:00,Nada,68
311,1044,2023-12-15,17:00,Nada,68
311,1045,2023-12-15,17:00,Nada,68
311,1039,2023-12-15,17:00,Nada,68
311,1040,2023-12-15,17:00,Nada,68
311,1041,2023-12-15,17:00,Nada,68
311,1042,2023-12-15,17:00,Nada,68
311,1043,2023-12-15,17:15,Nada,69
311,1044,2023-12-15,17:15,Nada,69
311,1045,2023-12-15,17:15,Nada,69
311,1039,2023-12-15,17:15,Nada,69
311,1040,2023-12-15,17:15,Nada,69
311,1041,2023-12-15,17:15,Nada,69
311,1042,2023-12-15,17:15,Nada,69
311,1043,2023-12-15,17:30,Nada,70
311,1044,2023-12-15,17:30,Nada,70
311,1045,2023-12-15,17:30,Nada,70
311,1039,2023-12-15,17:30,Nada,70
311,1040,2023-12-15,17:30,Nada,70
311,1041,2023-12-15,17:30,Nada,70
311,1042,2023-12-15,17:30,Nada,70
311,1043,2023-12-15,17:45,Nada,71
311,1044,2023-12-15,17:45,Nada,71
311,1045,2023-12-15,17:45,Nada,71
311,1039,2023-12-15,17:45,Nada,71
311,1040,2023-12-15,17:45,Nada,71
311,1041,2023-12-15,17:45,Nada,71
311,1042,2023-12-15,17:45,Nada,71
311,1043,2023-12-15,18:00,Nada,72
311,1044,2023-12-15,18:00,Nada,72
311,1045,2023-12-15,18:00,Nada,72
311,1039,2023-12-15,18:00,Nada,72
311,1040,2023-12-15,18:00,Nada,72
311,1041,2023-12-15,18:00,Nada,72
311,1042,2023-12-15,18:00,Nada,72
311,1043,2023-12-15,18:15,Nada,73
311,1044,2023-12-15,18:15,Nada,73
311,1045,2023-12-15,18:15,Nada,73
311,1039,2023-12-15,18:15,Nada,73
311,1040,2023-12-15,18:15,Nada,73
311,1041,2023-12-15,18:15,Nada,73
311,1042,2023-12-15,18:15,Nada,73
311,1043,2023-12-15,18:30,Nada,74
311,1044,2023-12-15,18:30,Nada,74
311,1045,2023-12-15,18:30,Nada,74
311,1039,2023-12-15,18:30,Nada,74
311,1040,2023-12-15,18:30,Nada,74
311,1041,2023-12-15,18:30,Nada,74
311,1042,2023-12-15,18:30,Nada,74
311,1043,2023-12-15,18:45,Nada,75
311,1044,2023-12-15,18:45,Nada,75
311,1045,2023-12-15,18:45,Nada,75
311,1039,2023-12-15,18:45,Nada,75
311,1040,2023-12-15,18:45,Nada,75
311,1041,2023-12-15,18:45,Nada,75
311,1042,2023-12-15,18:45,Nada,75
311,1043,2023-12-15,19:00,Nada,76
311,1044,2023-12-15,19:00,Nada,76
311,1045,2023-12-15,19:00,Nada,76
311,1039,2023-12-15,19:00,Nada,76
311,1040,2023-12-15,19:00,Nada,76
311,1041,2023-12-15,19:00,Nada,76
311,1042,2023-12-15,19:00,Nada,76
311,1043,2023-12-15,19:15,Nada,77
311,1044,2023-12-15,19:15,Nada,77
311,1045,2023-12-15,19:15,Nada,77
311,1039,2023-12-15,19:15,Nada,77
311,1040,2023-12-15,19:15,Nada,77
311,1041,2023-12-15,19:15,Nada,77
311,1042,2023-12-15,19:15,Nada,77
311,1043,2023-12-15,19:30,Nada,78
311,1044,2023-12-15,19:30,Nada,78
311,1045,2023-12-15,19:30,Nada,78
311,1039,2023-12-15,19:30,Nada,78
311,1040,2023-12-15,19:30,Nada,78
311,1041,2023-12-15,19:30,Nada,78
311,1042,2023-12-15,19:30,Nada,78
311,1043,2023-12-16,07:30,Trabaja,30
311,1044,2023-12-16,07:30,Nada,30
311,1045,2023-12-16,07:30,Nada,30
311,1039,2023-12-16,07:30,Nada,30
311,1040,2023-12-16,07:30,Nada,30
311,1041,2023-12-16,07:30,Nada,30
311,1042,2023-12-16,07:30,Nada,30
311,1043,2023-12-16,07:45,Trabaja,31
311,1044,2023-12-16,07:45,Trabaja,31
311,1045,2023-12-16,07:45,Nada,31
311,1039,2023-12-16,07:45,Nada,31
311,1040,2023-12-16,07:45,Nada,31
311,1041,2023-12-16,07:45,Nada,31
311,1042,2023-12-16,07:45,Nada,31
311,1043,2023-12-16,08:00,Trabaja,32
311,1044,2023-12-16,08:00,Trabaja,32
311,1045,2023-12-16,08:00,Trabaja,32
311,1039,2023-12-16,08:00,Nada,32
311,1040,2023-12-16,08:00,Trabaja,32
311,1041,2023-12-16,08:00,Nada,32
311,1042,2023-12-16,08:00,Nada,32
311,1043,2023-12-16,08:15,Trabaja,33
311,1044,2023-12-16,08:15,Trabaja,33
311,1045,2023-12-16,08:15,Trabaja,33
311,1039,2023-12-16,08:15,Trabaja,33
311,1040,2023-12-16,08:15,Trabaja,33
311,1041,2023-12-16,08:15,Trabaja,33
311,1042,2023-12-16,08:15,Trabaja,33
311,1043,2023-12-16,08:30,Trabaja,34
311,1044,2023-12-16,08:30,Trabaja,34
311,1045,2023-12-16,08:30,Trabaja,34
311,1039,2023-12-16,08:30,Trabaja,34
311,1040,2023-12-16,08:30,Trabaja,34
311,1041,2023-12-16,08:30,Trabaja,34
311,1042,2023-12-16,08:30,Trabaja,34
311,1043,2023-12-16,08:45,Trabaja,35
311,1044,2023-12-16,08:45,Trabaja,35
311,1045,2023-12-16,08:45,Trabaja,35
311,1039,2023-12-16,08:45,Trabaja,35
311,1040,2023-12-16,08:45,Trabaja,35
311,1041,2023-12-16,08:45,Trabaja,35
311,1042,2023-12-16,08:45,Trabaja,35
311,1043,2023-12-16,09:00,Trabaja,36
311,1044,2023-12-16,09:00,Pausa Activa,36
311,1045,2023-12-16,09:00,Trabaja,36
311,1039,2023-12-16,09:00,Trabaja,36
311,1040,2023-12-16,09:00,Trabaja,36
311,1041,2023-12-16,09:00,Trabaja,36
311,1042,2023-12-16,09:00,Trabaja,36
311,1043,2023-12-16,09:15,Pausa Activa,37
311,1044,2023-12-16,09:15,Trabaja,37
311,1045,2023-12-16,09:15,Trabaja,37
311,1039,2023-12-16,09:15,Trabaja,37
311,1040,2023-12-16,09:15,Pausa Activa,37
311,1041,2023-12-16,09:15,Pausa Activa,37
311,1042,2023-12-16,09:15,Trabaja,37
311,1043,2023-12-16,09:30,Trabaja,38
311,1044,2023-12-16,09:30,Trabaja,38
311,1045,2023-12-16,09:30,Trabaja,38
311,1039,2023-12-16,09:30,Trabaja,38
311,1040,2023-12-16,09:30,Trabaja,38
311,1041,2023-12-16,09:30,Trabaja,38
311,1042,2023-12-16,09:30,Pausa Activa,38
311,1043,2023-12-16,09:45,Trabaja,39
311,1044,2023-12-16,09:45,Trabaja,39
311,1045,2023-12-16,09:45,Trabaja,39
311,1039,2023-12-16,09:45,Pausa Activa,39
311,1040,2023-12-16,09:45,Trabaja,39
311,1041,2023-12-16,09:45,Trabaja,39
311,1042,2023-12-16,09:45,Trabaja,39
311,1043,2023-12-16,10:00,Trabaja,40
311,1044,2023-12-16,10:00,Trabaja,40
311,1045,2023-12-16,10:00,Pausa Activa,40
311,1039,2023-12-16,10:00,Trabaja,40
311,1040,2023-12-16,10:00,Trabaja,40
311,1041,2023-12-16,10:00,Trabaja,40
311,1042,2023-12-16,10:00,Trabaja,40
311,1043,2023-12-16,10:15,Trabaja,41
311,1044,2023-12-16,10:15,Trabaja,41
311,1045,2023-12-16,10:15,Trabaja,41
311,1039,2023-12-16,10:15,Trabaja,41
311,1040,2023-12-16,10:15,Trabaja,41
311,1041,2023-12-16,10:15,Trabaja,41
311,1042,2023-12-16,10:15,Trabaja,41
311,1043,2023-12-16,10:30,Trabaja,42
311,1044,2023-12-16,10:30,Trabaja,42
311,1045,2023-12-16,10:30,Trabaja,42
311,1039,2023-12-16,10:30,Trabaja,42
311,1040,2023-12-16,10:30,Trabaja,42
311,1041,2023-12-16,10:30,Trabaja,42
311,1042,2023-12-16,10:30,Trabaja,42
311,1043,2023-12-16,10:45,Trabaja,43
311,1044,2023-12-16,10:45,Pausa Activa,43
311,1045,2023-12-16,10:45,Trabaja,43
311,1039,2023-12-16,10:45,Trabaja,43
311,1040,2023-12-16,10:45,Pausa Activa,43
311,1041,2023-12-16,10:45,Trabaja,43
311,1042,2023-12-16,10:45,Trabaja,43
311,1043,2023-12-16,11:00,Trabaja,44
311,1044,2023-12-16,11:00,Trabaja,44
311,1045,2023-12-16,11:00,Trabaja,44
311,1039,2023-12-16,11:00,Pausa Activa,44
311,1040,2023-12-16,11:00,Trabaja,44
311,1041,2023-12-16,11:00,Pausa Activa,44
311,1042,2023-12-16,11:00,Pausa Activa,44
311,1043,2023-12-16,11:15,Pausa Activa,45
311,1044,2023-12-16,11:15,Trabaja,45
311,1045,2023-12-16,11:15,Trabaja,45
311,1039,2023-12-16,11:15,Trabaja,45
311,1040,2023-12-16,11:15,Trabaja,45
311,1041,2023-12-16,11:15,Trabaja,45
311,1042,2023-12-16,11:15,Trabaja,45
311,1043,2023-12-16,11:30,Trabaja,46
311,1044,2023-12-16,11:30,Trabaja,46
311,1045,2023-12-16,11:30,Trabaja,46
311,1039,2023-12-16,11:30,Trabaja,46
311,1040,2023-12-16,11:30,Trabaja,46
311,1041,2023-12-16,11:30,Trabaja,46
311,1042,2023-12-16,11:30,Trabaja,46
311,1043,2023-12-16,11:45,Trabaja,47
311,1044,2023-12-16,11:45,Trabaja,47
311,1045,2023-12-16,11:45,Pausa Activa,47
311,1039,2023-12-16,11:45,Trabaja,47
311,1040,2023-12-16,11:45,Trabaja,47
311,1041,2023-12-16,11:45,Trabaja,47
311,1042,2023-12-16,11:45,Trabaja,47
311,1043,2023-12-16,12:00,Trabaja,48
311,1044,2023-12-16,12:00,Trabaja,48
311,1045,2023-12-16,12:00,Trabaja,48
311,1039,2023-12-16,12:00,Trabaja,48
311,1040,2023-12-16,12:00,Nada,48
311,1041,2023-12-16,12:00,Trabaja,48
311,1042,2023-12-16,12:00,Trabaja,48
311,1043,2023-12-16,12:15,Trabaja,49
311,1044,2023-12-16,12:15,Trabaja,49
311,1045,2023-12-16,12:15,Trabaja,49
311,1039,2023-12-16,12:15,Nada,49
311,1040,2023-12-16,12:15,Nada,49
311,1041,2023-12-16,12:15,Nada,49
311,1042,2023-12-16,12:15,Nada,49
311,1043,2023-12-16,12:30,Nada,50
311,1044,2023-12-16,12:30,Trabaja,50
311,1045,2023-12-16,12:30,Trabaja,50
311,1039,2023-12-16,12:30,Nada,50
311,1040,2023-12-16,12:30,Nada,50
311,1041,2023-12-16,12:30,Nada,50
311,1042,2023-12-16,12:30,Nada,50
311,1043,2023-12-16,12:45,Nada,51
311,1044,2023-12-16,12:45,Nada,51
311,1045,2023-12-16,12:45,Trabaja,51
311,1039,2023-12-16,12:45,Nada,51
311,1040,2023-12-16,12:45,Nada,51
311,1041,2023-12-16,12:45,Nada,51
311,1042,2023-12-16,12:45,Nada,51
311,1043,2023-12-16,13:00,Nada,52
311,1044,2023-12-16,13:00,Nada,52
311,1045,2023-12-16,13:00,Nada,52
311,1039,2023-12-16,13:00,Nada,52
311,1040,2023-12-16,13:00,Nada,52
311,1041,2023-12-16,13:00,Nada,52
311,1042,2023-12-16,13:00,Nada,52
311,1043,2023-12-16,13:15,Nada,53
311,1044,2023-12-16,13:15,Nada,53
311,1045,2023-12-16,13:15,Nada,53
311,1039,2023-12-16,13:15,Nada,53
311,1040,2023-12-16,13:15,Nada,53
311,1041,2023-12-16,13:15,Nada,53
311,1042,2023-12-16,13:15,Nada,53
311,1043,2023-12-16,13:30,Nada,54
311,1044,2023-12-16,13:30,Nada,54
311,1045,2023-12-16,13:30,Nada,54
311,1039,2023-12-16,13:30,Nada,54
311,1040,2023-12-16,13:30,Nada,54
311,1041,2023-12-16,13:30,Nada,54
311,1042,2023-12-16,13:30,Nada,54
311,1043,2023-12-16,13:45,Nada,55
311,1044,2023-12-16,13:45,Nada,55
311,1045,2023-12-16,13:45,Nada,55
311,1039,2023-12-16,13:45,Nada,55
311,1040,2023-12-16,13:45,Nada,55
311,1041,2023-12-16,13:45,Nada,55
311,1042,2023-12-16,13:45,Nada,55
311,1043,2023-12-16,14:00,Nada,56
311,1044,2023-12-16,14:00,Nada,56
311,1045,2023-12-16,14:00,Nada,56
311,1039,2023-12-16,14:00,Nada,56
311,1040,2023-12-16,14:00,Nada,56
311,1041,2023-12-16,14:00,Nada,56
311,1042,2023-12-16,14:00,Nada,56
311,1043,2023-12-16,14:15,Nada,57
311,1044,2023-12-16,14:15,Nada,57
311,1045,2023-12-16,14:15,Nada,57
311,1039,2023-12-16,14:15,Nada,57
311,1040,2023-12-16,14:15,Nada,57
311,1041,2023-12-16,14:15,Nada,57
311,1042,2023-12-16,14:15,Nada,57
311,1043,2023-12-16,14:30,Nada,58
311,1044,2023-12-16,14:30,Nada,58
311,1045,2023-12-16,14:30,Nada,58
311,1039,2023-12-16,14:30,Nada,58
311,1040,2023-12-16,14:30,Nada,58
311,1041,2023-12-16,14:30,Nada,58
311,1042,2023-12-16,14:30,Nada,58
487,1025,2023-12-11,07:30,Nada,30
487,1026,2023-12-11,07:30,Nada,30
487,1027,2023-12-11,07:30,Nada,30
487,1028,2023-12-11,07:30,Nada,30
487,1029,2023-12-11,07:30,Nada,30
487,1022,2023-12-11,07:30,Trabaja,30
487,1023,2023-12-11,07:30,Nada,30
487,1024,2023-12-11,07:30,Nada,30
487,1025,2023-12-11,07:45,Nada,31
487,1026,2023-12-11,07:45,Nada,31
487,1027,2023-12-11,07:45,Nada,31
487,1028,2023-12-11,07:45,Nada,31
487,1029,2023-12-11,07:45,Nada,31
487,1022,2023-12-11,07:45,Trabaja,31
487,1023,2023-12-11,07:45,Nada,31
487,1024,2023-12-11,07:45,Nada,31
487,1025,2023-12-11,08:00,Nada,32
487,1026,2023-12-11,08:00,Trabaja,32
487,1027,2023-12-11,08:00,Nada,32
487,1028,2023-12-11,08:00,Nada,32
487,1029,2023-12-11,08:00,Nada,32
487,1022,2023-12-11,08:00,Trabaja,32
487,1023,2023-12-11,08:00,Nada,32
487,1024,2023-12-11,08:00,Nada,32
487,1025,2023-12-11,08:15,Trabaja,33
487,1026,2023-12-11,08:15,Trabaja,33
487,1027,2023-12-11,08:15,Trabaja,33
487,1028,2023-12-11,08:15,Nada,33
487,1029,2023-12-11,08:15,Nada,33
487,1022,2023-12-11,08:15,Trabaja,33
487,1023,2023-12-11,08:15,Nada,33
487,1024,2023-12-11,08:15,Nada,33
487,1025,2023-12-11,08:30,Trabaja,34
487,1026,2023-12-11,08:30,Trabaja,34
487,1027,2023-12-11,08:30,Trabaja,34
487,1028,2023-12-11,08:30,Nada,34
487,1029,2023-12-11,08:30,Trabaja,34
487,1022,2023-12-11,08:30,Trabaja,34
487,1023,2023-12-11,08:30,Nada,34
487,1024,2023-12-11,08:30,Nada,34
487,1025,2023-12-11,08:45,Trabaja,35
487,1026,2023-12-11,08:45,Trabaja,35
487,1027,2023-12-11,08:45,Trabaja,35
487,1028,2023-12-11,08:45,Nada,35
487,1029,2023-12-11,08:45,Trabaja,35
487,1022,2023-12-11,08:45,Trabaja,35
487,1023,2023-12-11,08:45,Nada,35
487,1024,2023-12-11,08:45,Nada,35
487,1025,2023-12-11,09:00,Trabaja,36
487,1026,2023-12-11,09:00,Trabaja,36
487,1027,2023-12-11,09:00,Trabaja,36
487,1028,2023-12-11,09:00,Nada,36
487,1029,2023-12-11,09:00,Trabaja,36
487,1022,2023-12-11,09:00,Trabaja,36
487,1023,2023-12-11,09:00,Nada,36
487,1024,2023-12-11,09:00,Nada,36
487,1025,2023-12-11,09:15,Trabaja,37
487,1026,2023-12-11,09:15,Trabaja,37
487,1027,2023-12-11,09:15,Trabaja,37
487,1028,2023-12-11,09:15,Trabaja,37
487,1029,2023-12-11,09:15,Trabaja,37
487,1022,2023-12-11,09:15,Trabaja,37
487,1023,2023-12-11,09:15,Nada,37
487,1024,2023-12-11,09:15,Trabaja,37
487,1025,2023-12-11,09:30,Trabaja,38
487,1026,2023-12-11,09:30,Trabaja,38
487,1027,2023-12-11,09:30,Trabaja,38
487,1028,2023-12-11,09:30,Trabaja,38
487,1029,2023-12-11,09:30,Trabaja,38
487,1022,2023-12-11,09:30,Pausa Activa,38
487,1023,2023-12-11,09:30,Nada,38
487,1024,2023-12-11,09:30,Trabaja,38
487,1025,2023-12-11,09:45,Trabaja,39
487,1026,2023-12-11,09:45,Trabaja,39
487,1027,2023-12-11,09:45,Trabaja,39
487,1028,2023-12-11,09:45,Trabaja,39
487,1029,2023-12-11,09:45,Trabaja,39
487,1022,2023-12-11,09:45,Trabaja,39
487,1023,2023-12-11,09:45,Nada,39
487,1024,2023-12-11,09:45,Trabaja,39
487,1025,2023-12-11,10:00,Pausa Activa,40
487,1026,2023-12-11,10:00,Pausa Activa,40
487,1027,2023-12-11,10:00,Pausa Activa,40
487,1028,2023-12-11,10:00,Trabaja,40
487,1029,2023-12-11,10:00,Pausa Activa,40
487,1022,2023-12-11,10:00,Trabaja,40
487,1023,2023-12-11,10:00,Nada,40
487,1024,2023-12-11,10:00,Trabaja,40
487,1025,2023-12-11,10:15,Trabaja,41
487,1026,2023-12-11,10:15,Trabaja,41
487,1027,2023-12-11,10:15,Trabaja,41
487,1028,2023-12-11,10:15,Trabaja,41
487,1029,2023-12-11,10:15,Trabaja,41
487,1022,2023-12-11,10:15,Trabaja,41
487,1023,2023-12-11,10:15,Nada,41
487,1024,2023-12-11,10:15,Trabaja,41
487,1025,2023-12-11,10:30,Trabaja,42
487,1026,2023-12-11,10:30,Trabaja,42
487,1027,2023-12-11,10:30,Trabaja,42
487,1028,2023-12-11,10:30,Trabaja,42
487,1029,2023-12-11,10:30,Trabaja,42
487,1022,2023-12-11,10:30,Trabaja,42
487,1023,2023-12-11,10:30,Nada,42
487,1024,2023-12-11,10:30,Trabaja,42
487,1025,2023-12-11,10:45,Trabaja,43
487,1026,2023-12-11,10:45,Trabaja,43
487,1027,2023-12-11,10:45,Trabaja,43
487,1028,2023-12-11,10:45,Pausa Activa,43
487,1029,2023-12-11,10:45,Trabaja,43
487,1022,2023-12-11,10:45,Trabaja,43
487,1023,2023-12-11,10:45,Nada,43
487,1024,2023-12-11,10:45,Trabaja,43
487,1025,2023-12-11,11:00,Trabaja,44
487,1026,2023-12-11,11:00,Trabaja,44
487,1027,2023-12-11,11:00,Trabaja,44
487,1028,2023-12-11,11:00,Trabaja,44
487,1029,2023-12-11,11:00,Trabaja,44
487,1022,2023-12-11,11:00,Trabaja,44
487,1023,2023-12-11,11:00,Nada,44
487,1024,2023-12-11,11:00,Pausa Activa,44
487,1025,2023-12-11,11:15,Trabaja,45
487,1026,2023-12-11,11:15,Trabaja,45
487,1027,2023-12-11,11:15,Trabaja,45
487,1028,2023-12-11,11:15,Trabaja,45
487,1029,2023-12-11,11:15,Pausa Activa,45
487,1022,2023-12-11,11:15,Trabaja,45
487,1023,2023-12-11,11:15,Nada,45
487,1024,2023-12-11,11:15,Trabaja,45
487,1025,2023-12-11,11:30,Trabaja,46
487,1026,2023-12-11,11:30,Pausa Activa,46
487,1027,2023-12-11,11:30,Trabaja,46
487,1028,2023-12-11,11:30,Trabaja,46
487,1029,2023-12-11,11:30,Trabaja,46
487,1022,2023-12-11,11:30,Nada,46
487,1023,2023-12-11,11:30,Trabaja,46
487,1024,2023-12-11,11:30,Trabaja,46
487,1025,2023-12-11,11:45,Pausa Activa,47
487,1026,2023-12-11,11:45,Trabaja,47
487,1027,2023-12-11,11:45,Trabaja,47
487,1028,2023-12-11,11:45,Trabaja,47
487,1029,2023-12-11,11:45,Trabaja,47
487,1022,2023-12-11,11:45,Nada,47
487,1023,2023-12-11,11:45,Trabaja,47
487,1024,2023-12-11,11:45,Trabaja,47
487,1025,2023-12-11,12:00,Trabaja,48
487,1026,2023-12-11,12:00,Trabaja,48
487,1027,2023-12-11,12:00,Trabaja,48
487,1028,2023-12-11,12:00,Almuerza,48
487,1029,2023-12-11,12:00,Trabaja,48
487,1022,2023-12-11,12:00,Nada,48
487,1023,2023-12-11,12:00,Trabaja,48
487,1024,2023-12-11,12:00,Trabaja,48
487,1025,2023-12-11,12:15,Trabaja,49
487,1026,2023-12-11,12:15,Trabaja,49
487,1027,2023-12-11,12:15,Almuerza,49
487,1028,2023-12-11,12:15,Almuerza,49
487,1029,2023-12-11,12:15,Trabaja,49
487,1022,2023-12-11,12:15,Nada,49
487,1023,2023-12-11,12:15,Trabaja,49
487,1024,2023-12-11,12:15,Trabaja,49
487,1025,2023-12-11,12:30,Trabaja,50
487,1026,2023-12-11,12:30,Trabaja,50
487,1027,2023-12-11,12:30,Almuerza,50
487,1028,2023-12-11,12:30,Almuerza,50
487,1029,2023-12-11,12:30,Trabaja,50
487,1022,2023-12-11,12:30,Nada,50
487,1023,2023-12-11,12:30,Trabaja,50
487,1024,2023-12-11,12:30,Trabaja,50
487,1025,2023-12-11,12:45,Trabaja,51
487,1026,2023-12-11,12:45,Trabaja,51
487,1027,2023-12-11,12:45,Almuerza,51
487,1028,2023-12-11,12:45,Almuerza,51
487,1029,2023-12-11,12:45,Trabaja,51
487,1022,2023-12-11,12:45,Nada,51
487,1023,2023-12-11,12:45,Trabaja,51
487,1024,2023-12-11,12:45,Trabaja,51
487,1025,2023-12-11,13:00,Trabaja,52
487,1026,2023-12-11,13:00,Trabaja,52
487,1027,2023-12-11,13:00,Almuerza,52
487,1028,2023-12-11,13:00,Almuerza,52
487,1029,2023-12-11,13:00,Trabaja,52
487,1022,2023-12-11,13:00,Nada,52
487,1023,2023-12-11,13:00,Trabaja,52
487,1024,2023-12-11,13:00,Trabaja,52
487,1025,2023-12-11,13:15,Trabaja,53
487,1026,2023-12-11,13:15,Almuerza,53
487,1027,2023-12-11,13:15,Almuerza,53
487,1028,2023-12-11,13:15,Almuerza,53
487,1029,2023-12-11,13:15,Trabaja,53
487,1022,2023-12-11,13:15,Nada,53
487,1023,2023-12-11,13:15,Trabaja,53
487,1024,2023-12-11,13:15,Nada,53
487,1025,2023-12-11,13:30,Almuerza,54
487,1026,2023-12-11,13:30,Almuerza,54
487,1027,2023-12-11,13:30,Almuerza,54
487,1028,2023-12-11,13:30,Trabaja,54
487,1029,2023-12-11,13:30,Almuerza,54
487,1022,2023-12-11,13:30,Nada,54
487,1023,2023-12-11,13:30,Pausa Activa,54
487,1024,2023-12-11,13:30,Nada,54
487,1025,2023-12-11,13:45,Almuerza,55
487,1026,2023-12-11,13:45,Almuerza,55
487,1027,2023-12-11,13:45,Trabaja,55
487,1028,2023-12-11,13:45,Trabaja,55
487,1029,2023-12-11,13:45,Almuerza,55
487,1022,2023-12-11,13:45,Nada,55
487,1023,2023-12-11,13:45,Trabaja,55
487,1024,2023-12-11,13:45,Nada,55
487,1025,2023-12-11,14:00,Almuerza,56
487,1026,2023-12-11,14:00,Almuerza,56
487,1027,2023-12-11,14:00,Trabaja,56
487,1028,2023-12-11,14:00,Trabaja,56
487,1029,2023-12-11,14:00,Almuerza,56
487,1022,2023-12-11,14:00,Nada,56
487,1023,2023-12-11,14:00,Trabaja,56
487,1024,2023-12-11,14:00,Nada,56
487,1025,2023-12-11,14:15,Almuerza,57
487,1026,2023-12-11,14:15,Almuerza,57
487,1027,2023-12-11,14:15,Trabaja,57
487,1028,2023-12-11,14:15,Trabaja,57
487,1029,2023-12-11,14:15,Almuerza,57
487,1022,2023-12-11,14:15,Nada,57
487,1023,2023-12-11,14:15,Trabaja,57
487,1024,2023-12-11,14:15,Nada,57
487,1025,2023-12-11,14:30,Almuerza,58
487,1026,2023-12-11,14:30,Almuerza,58
487,1027,2023-12-11,14:30,Trabaja,58
487,1028,2023-12-11,14:30,Trabaja,58
487,1029,2023-12-11,14:30,Almuerza,58
487,1022,2023-12-11,14:30,Nada,58
487,1023,2023-12-11,14:30,Trabaja,58
